Page Name,User Name,Page Id,URL,Beginning Of Interval,Complete,Page Likes,Page Like Growth,Post Count,Total Interactions,Interaction Growth,Interaction Rate,Interactions Per Post,Comments,Shares,Total Reactions (including Likes),Likes,Angry,Haha,Wow,Sad,Love,Photo Posts,Photo Interactions,Photo Interaction Rate,Link Posts,Link Interactions,Link Interaction Rate,Status Posts,Status Interactions,Status Interaction Rate,Facebook Video Posts (excluding Live),Facebook Video Interactions (excluding Live),Facebook Video Interaction Rate (excluding Live),Facebook Live Video Posts,Facebook Live Interactions,Facebook Live Interaction Rate,Owned Facebook Video Posts (FB Video and Live),Owned Video Views (FB Video and Live),Owned Video Views from Page Posts (FB Video and Live),Owned Video Views (FB Video),Owned Video Views (FB Live),Owned Video Views from Shares (FB Video and Live),Videos Shared by Page (not included in Owned Videos),Video Views on Videos Shared by Page,Total Video Time,Videos - Unknown - Owned Video Views,Videos - Unknown - Owned Video Views from Page Posts,Videos - Unknown - Owned Facebook Videos,Videos - Unknown - Videos Shared By Page (not included in Owned Videos),Videos - Unknown - Video Views on Videos Shared by Page,Videos - 0-15 Seconds - Owned Video Views,Videos - 0-15 Seconds - Owned Video Views from Page Posts,Videos - 0-15 Seconds - Owned Facebook Videos,Videos - 0-15 Seconds - Videos Shared By Page (not included in Owned Videos),Videos - 0-15 Seconds - Video Views on Videos Shared by Page,Videos - 15-30 Seconds - Owned Video Views,Videos - 15-30 Seconds - Owned Video Views from Page Posts,Videos - 15-30 Seconds - Owned Facebook Videos,Videos - 15-30 Seconds - Videos Shared By Page (not included in Owned Videos),Videos - 15-30 Seconds - Video Views on Videos Shared by Page,Videos - 31-60 Seconds - Owned Video Views,Videos - 31-60 Seconds - Owned Video Views from Page Posts,Videos - 31-60 Seconds - Owned Facebook Videos,Videos - 31-60 Seconds - Videos Shared By Page (not included in Owned Videos),Videos - 31-60 Seconds - Video Views on Videos Shared by Page,Videos - 1-2 Minutes - Owned Video Views,Videos - 1-2 Minutes - Owned Video Views from Page Posts,Videos - 1-2 Minutes - Owned Facebook Videos,Videos - 1-2 Minutes - Videos Shared By Page (not included in Owned Videos),Videos - 1-2 Minutes - Video Views on Videos Shared by Page,Videos - 2-3 Minutes - Owned Video Views,Videos - 2-3 Minutes - Owned Video Views from Page Posts,Videos - 2-3 Minutes - Owned Facebook Videos,Videos - 2-3 Minutes - Videos Shared By Page (not included in Owned Videos),Videos - 2-3 Minutes - Video Views on Videos Shared by Page,Videos - 3+ Minutes - Owned Video Views,Videos - 3+ Minutes - Owned Video Views from Page Posts,Videos - 3+ Minutes - Owned Facebook Videos,Videos - 3+ Minutes - Videos Shared By Page (not included in Owned Videos),Videos - 3+ Minutes - Video Views on Videos Shared by Page,Live Videos - Unknown - Owned Video Views,Live Videos - Unknown - Owned Video Views from Page Posts,Live Videos - Unknown - Owned Facebook Videos,Live Videos - Unknown - Videos Shared By Page (not included in Owned Videos),Live Videos - Unknown - Video Views on Videos Shared by Page,Live Videos - 0-15 Seconds - Owned Video Views,Live Videos - 0-15 Seconds - Owned Video Views from Page Posts,Live Videos - 0-15 Seconds - Owned Facebook Videos,Live Videos - 0-15 Seconds - Videos Shared By Page (not included in Owned Videos),Live Videos - 0-15 Seconds - Video Views on Videos Shared by Page,Live Videos - 15-30 Seconds - Owned Video Views,Live Videos - 15-30 Seconds - Owned Video Views from Page Posts,Live Videos - 15-30 Seconds - Owned Facebook Videos,Live Videos - 15-30 Seconds - Videos Shared By Page (not included in Owned Videos),Live Videos - 15-30 Seconds - Video Views on Videos Shared by Page,Live Videos - 31-60 Seconds - Owned Video Views,Live Videos - 31-60 Seconds - Owned Video Views from Page Posts,Live Videos - 31-60 Seconds - Owned Facebook Videos,Live Videos - 31-60 Seconds - Videos Shared By Page (not included in Owned Videos),Live Videos - 31-60 Seconds - Video Views on Videos Shared by Page,Live Videos - 1-2 Minutes - Owned Video Views,Live Videos - 1-2 Minutes - Owned Video Views from Page Posts,Live Videos - 1-2 Minutes - Owned Facebook Videos,Live Videos - 1-2 Minutes - Videos Shared By Page (not included in Owned Videos),Live Videos - 1-2 Minutes - Video Views on Videos Shared by Page,Live Videos - 2-3 Minutes - Owned Video Views,Live Videos - 2-3 Minutes - Owned Video Views from Page Posts,Live Videos - 2-3 Minutes - Owned Facebook Videos,Live Videos - 2-3 Minutes - Videos Shared By Page (not included in Owned Videos),Live Videos - 2-3 Minutes - Video Views on Videos Shared by Page,Live Videos - 3+ Minutes - Owned Video Views,Live Videos - 3+ Minutes - Owned Video Views from Page Posts,Live Videos - 3+ Minutes - Owned Facebook Videos,Live Videos - 3+ Minutes - Videos Shared By Page (not included in Owned Videos),Live Videos - 3+ Minutes - Video Views on Videos Shared by Page,Other Video Posts,Other Video Interactions,Other Video Interaction Rate,YouTube Posts,YouTube Interactions,YouTube Interaction Rate
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-09 00:00:00,Yes,251081,0.04%,4,8664,-36.35%,0.86%,"2,166",450,980,7234,5452,15,37,50,880,800,3,6695,0.8885578757452774%,0,0,NA,0,0,NA,1,1969,0.7842090799383465%,0,0,NA,1,14226,9344,9344,0,4882,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14226,9344,1,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-10 00:00:00,Yes,251238,0.06%,3,6949,-19.79%,0.92%,"2,316.33",305,645,5999,5026,15,33,9,9,907,2,4597,0.9146705514293221%,0,0,NA,0,0,NA,1,2352,0.9361641153010293%,0,0,NA,1,18853,8891,8891,0,9962,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18853,8891,1,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-11 00:00:00,Yes,251322,0.03%,2,9055,30.31%,1.8%,"4,527.5",304,1069,7682,5896,0,8,11,408,1359,2,9055,1.8012748585479983%,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-12 00:00:00,Yes,251448,0.05%,4,18407,103.28%,1.83%,"4,601.75",1659,910,15838,11642,16,565,110,19,3485,3,16621,2.203238840635042%,1,1786,0.7102860233527409%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-13 00:00:00,Yes,251741,0.12%,4,9498,-48.4%,0.94%,"2,374.5",1107,1847,6544,5288,88,172,10,3,981,2,3266,0.648682574550828%,0,0,NA,0,0,NA,2,6232,1.237780099387863%,0,0,NA,1,67935,29825,29825,0,38110,1,3455,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67935,29825,1,1,3455,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-14 00:00:00,Yes,251892,0.06%,4,6289,-33.79%,0.62%,"1,572.25",261,869,5159,4410,2,7,12,11,717,2,4317,0.8567163705079955%,0,0,NA,0,0,NA,2,1972,0.3914376002413733%,0,0,NA,1,7561,6007,6007,0,1554,1,7333,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7561,6007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-15 00:00:00,Yes,252050,0.06%,7,9267,47.35%,0.52%,"1,323.86",482,1254,7531,6252,17,25,25,9,1202,3,3458,0.4570521721880579%,0,0,NA,0,0,NA,4,5809,0.5760761753620314%,0,0,NA,2,20104,13740,13740,0,6364,2,35998,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3871,3282,1,0,0,0,0,0,0,0,0,0,0,0,0,16233,10458,1,2,35998,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-16 00:00:00,Yes,252440,0.15%,4,11995,29.44%,1.19%,"2,998.75",910,1869,9216,7230,26,82,55,19,1803,1,4972,1.9695769291712881%,0,0,NA,0,0,NA,3,7023,0.9273490730470606%,0,0,NA,2,87307,64892,64892,0,22415,1,11898,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3890,2719,1,0,0,0,0,0,0,0,0,0,0,0,0,83417,62173,1,1,11898,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-17 00:00:00,Yes,253146,0.28%,2,10987,-8.4%,2.17%,"5,493.5",1142,1913,7932,6453,92,238,21,9,1119,1,1875,0.7406792917920884%,0,0,NA,0,0,NA,1,9112,3.5995038436317386%,0,0,NA,1,61925,28253,28253,0,33672,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61925,28253,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-18 00:00:00,Yes,253370,0.09%,3,4937,-55.07%,0.65%,"1,645.67",368,847,3722,3081,13,22,16,5,584,1,1873,0.7392351107076607%,0,0,NA,0,0,NA,2,3064,0.6046493270710819%,0,0,NA,2,35899,27044,27044,0,8855,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5623,4713,1,0,0,0,0,0,0,0,0,0,0,0,0,30276,22331,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-19 00:00:00,Yes,253571,0.08%,2,7805,58.09%,1.54%,"3,902.5",683,585,6537,5119,4,23,18,63,1310,1,4407,1.737974768408059%,1,3398,1.3400586029159487%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-20 00:00:00,Yes,253686,0.05%,6,17199,120.36%,1.13%,"2,866.5",1803,2721,12675,10340,120,217,78,29,1891,3,8466,1.1123987922076897%,0,0,NA,0,0,NA,3,8733,1.1474815322879466%,0,0,NA,2,120476,76405,76405,0,44071,1,9443,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120476,76405,2,1,9443,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-21 00:00:00,Yes,253852,0.07%,6,17461,1.52%,1.15%,"2,910.17",2741,2632,12088,9136,245,673,107,397,1526,4,9201,0.9060397396908435%,0,0,NA,0,0,NA,2,8260,1.626932228227471%,0,0,NA,2,261454,226897,226897,0,34557,0,0,N/A,0,0,0,0,0,0,0,0,0,0,5049,3921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256405,222976,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-22 00:00:00,Yes,254001,0.06%,8,12700,-27.27%,0.62%,"1,587.5",803,2078,9819,5685,17,36,76,2667,1338,3,6035,0.7917291664206046%,0,0,NA,0,0,NA,4,6247,0.6145645095885449%,1,418,0.16456628123511324%,4,44558,30015,30015,0,14543,1,12284,00:00:00,0,0,0,0,0,0,0,0,0,0,12023,8987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32535,21028,2,1,12284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-23 00:00:00,Yes,254138,0.05%,4,12665,-0.28%,1.25%,"3,166.25",764,1283,10618,5790,7,17,78,3567,1159,3,10257,1.3453320636819366%,0,0,NA,0,0,NA,1,2408,0.9475167035232827%,0,0,NA,1,30379,20325,20325,0,10054,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30379,20325,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-24 00:00:00,Yes,254210,0.03%,5,8672,-31.53%,0.68%,"1,734.4",637,1431,6604,4929,33,62,112,651,813,3,2930,0.38393454230754104%,0,0,NA,0,0,NA,2,5742,1.1293812202509736%,0,0,NA,2,71182,47129,47129,0,24053,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24613,19230,1,0,0,46569,27899,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-25 00:00:00,Yes,254278,0.03%,5,4294,-50.48%,0.34%,858.8,302,740,3252,2690,3,9,8,0,540,1,388,0.15258889876434453%,0,0,NA,0,0,NA,4,3906,0.3838318690567017%,0,0,NA,4,42909,34572,34572,0,8337,0,0,N/A,0,0,0,0,0,0,0,0,0,0,10650,9049,1,0,0,5584,4573,1,0,0,0,0,0,0,0,0,0,0,0,0,26675,20950,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-26 00:00:00,Yes,254321,0.02%,3,5224,21.66%,0.68%,"1,741.33",316,562,4346,3496,10,32,92,5,708,2,3317,0.6519320071877667%,0,0,NA,0,0,NA,1,1907,0.749839769425254%,0,0,NA,1,24646,15377,15377,0,9269,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24646,15377,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-27 00:00:00,Yes,254376,0.02%,3,8496,62.63%,1.11%,"2,832",928,1444,6124,4653,65,100,47,96,1151,1,1574,0.618769066264113%,0,0,NA,0,0,NA,2,6922,1.3605843318552064%,0,0,NA,2,89634,68711,68711,0,20923,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89634,68711,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-28 00:00:00,Yes,254430,0.02%,4,3978,-53.18%,0.39%,994.5,448,606,2924,2407,29,17,11,1,454,1,396,0.1556420233463035%,0,0,NA,0,0,NA,3,3582,0.4692842825138545%,0,0,NA,2,53380,41244,41244,0,12136,1,6625,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53380,41244,2,1,6625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-29 00:00:00,Yes,254489,0.02%,5,8066,102.77%,0.63%,"1,613.2",734,1474,5858,4751,45,128,22,2,844,2,1981,0.38901484936480557%,0,0,NA,0,0,NA,3,6085,0.7968910247594198%,0,0,NA,2,65669,40526,40526,0,25143,1,6978,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44795,26157,1,0,0,0,0,0,0,0,20874,14369,1,1,6978,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-04-30 00:00:00,Yes,254555,0.03%,6,16574,105.48%,1.09%,"2,762.33",1322,2190,13062,10156,51,91,18,11,1798,3,9325,1.220954214216967%,0,0,NA,0,0,NA,3,7249,0.9491072656203964%,0,0,NA,3,80908,61301,61301,0,19607,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80908,61301,3,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-05-01 00:00:00,Yes,254752,0.08%,6,19948,20.36%,1.3%,"3,324.67",2397,2913,14638,10390,246,514,43,3,1669,4,8318,0.8160878030398191%,0,0,NA,0,0,NA,2,11630,2.282612109031529%,0,0,NA,2,116151,67448,67448,0,48703,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116151,67448,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-05-02 00:00:00,Yes,254874,0.05%,4,4021,-79.84%,0.39%,"1,005.25",401,446,3174,2533,8,23,3,2,379,2,1848,0.36253207467219095%,0,0,NA,0,0,NA,2,2173,0.4260928929588738%,0,0,NA,2,30944,25845,25845,0,5099,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30944,25845,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-05-03 00:00:00,Yes,254921,0.02%,2,2700,-32.85%,0.53%,"1,350",270,426,2004,1395,8,7,96,343,104,2,2700,0.5295758293745906%,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-05-04 00:00:00,Yes,255005,0.03%,1,10626,293.56%,4.17%,"10,626",1226,2020,7380,5364,175,394,26,7,900,0,0,NA,0,0,NA,0,0,NA,1,10626,4.166977118095724%,0,0,NA,1,131520,90966,90966,0,40554,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131520,90966,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Carlos D. Mesa Gisbert,carlosdmesag,286305325299682,//www.facebook.com/286305325299682,2020-05-05 00:00:00,Yes,255135,0.05%,4,13253,24.72%,1.3%,"3,313.25",1296,1123,10834,7943,16,41,10,2,1957,2,6783,1.3291002802437926%,0,0,NA,1,4488,1.759068728320301%,1,1982,0.776843631802771%,0,0,NA,1,20842,16843,16843,0,3999,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20842,16843,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
