Page Name,User Name,Page Id,URL,Beginning Of Interval,Complete,Page Likes,Page Like Growth,Post Count,Total Interactions,Interaction Growth,Interaction Rate,Interactions Per Post,Comments,Shares,Total Reactions (including Likes),Likes,Angry,Haha,Wow,Sad,Love,Photo Posts,Photo Interactions,Photo Interaction Rate,Link Posts,Link Interactions,Link Interaction Rate,Status Posts,Status Interactions,Status Interaction Rate,Facebook Video Posts (excluding Live),Facebook Video Interactions (excluding Live),Facebook Video Interaction Rate (excluding Live),Facebook Live Video Posts,Facebook Live Interactions,Facebook Live Interaction Rate,Owned Facebook Video Posts (FB Video and Live),Owned Video Views (FB Video and Live),Owned Video Views from Page Posts (FB Video and Live),Owned Video Views (FB Video),Owned Video Views (FB Live),Owned Video Views from Shares (FB Video and Live),Videos Shared by Page (not included in Owned Videos),Video Views on Videos Shared by Page,Total Video Time,Videos - Unknown - Owned Video Views,Videos - Unknown - Owned Video Views from Page Posts,Videos - Unknown - Owned Facebook Videos,Videos - Unknown - Videos Shared By Page (not included in Owned Videos),Videos - Unknown - Video Views on Videos Shared by Page,Videos - 0-15 Seconds - Owned Video Views,Videos - 0-15 Seconds - Owned Video Views from Page Posts,Videos - 0-15 Seconds - Owned Facebook Videos,Videos - 0-15 Seconds - Videos Shared By Page (not included in Owned Videos),Videos - 0-15 Seconds - Video Views on Videos Shared by Page,Videos - 15-30 Seconds - Owned Video Views,Videos - 15-30 Seconds - Owned Video Views from Page Posts,Videos - 15-30 Seconds - Owned Facebook Videos,Videos - 15-30 Seconds - Videos Shared By Page (not included in Owned Videos),Videos - 15-30 Seconds - Video Views on Videos Shared by Page,Videos - 31-60 Seconds - Owned Video Views,Videos - 31-60 Seconds - Owned Video Views from Page Posts,Videos - 31-60 Seconds - Owned Facebook Videos,Videos - 31-60 Seconds - Videos Shared By Page (not included in Owned Videos),Videos - 31-60 Seconds - Video Views on Videos Shared by Page,Videos - 1-2 Minutes - Owned Video Views,Videos - 1-2 Minutes - Owned Video Views from Page Posts,Videos - 1-2 Minutes - Owned Facebook Videos,Videos - 1-2 Minutes - Videos Shared By Page (not included in Owned Videos),Videos - 1-2 Minutes - Video Views on Videos Shared by Page,Videos - 2-3 Minutes - Owned Video Views,Videos - 2-3 Minutes - Owned Video Views from Page Posts,Videos - 2-3 Minutes - Owned Facebook Videos,Videos - 2-3 Minutes - Videos Shared By Page (not included in Owned Videos),Videos - 2-3 Minutes - Video Views on Videos Shared by Page,Videos - 3+ Minutes - Owned Video Views,Videos - 3+ Minutes - Owned Video Views from Page Posts,Videos - 3+ Minutes - Owned Facebook Videos,Videos - 3+ Minutes - Videos Shared By Page (not included in Owned Videos),Videos - 3+ Minutes - Video Views on Videos Shared by Page,Live Videos - Unknown - Owned Video Views,Live Videos - Unknown - Owned Video Views from Page Posts,Live Videos - Unknown - Owned Facebook Videos,Live Videos - Unknown - Videos Shared By Page (not included in Owned Videos),Live Videos - Unknown - Video Views on Videos Shared by Page,Live Videos - 0-15 Seconds - Owned Video Views,Live Videos - 0-15 Seconds - Owned Video Views from Page Posts,Live Videos - 0-15 Seconds - Owned Facebook Videos,Live Videos - 0-15 Seconds - Videos Shared By Page (not included in Owned Videos),Live Videos - 0-15 Seconds - Video Views on Videos Shared by Page,Live Videos - 15-30 Seconds - Owned Video Views,Live Videos - 15-30 Seconds - Owned Video Views from Page Posts,Live Videos - 15-30 Seconds - Owned Facebook Videos,Live Videos - 15-30 Seconds - Videos Shared By Page (not included in Owned Videos),Live Videos - 15-30 Seconds - Video Views on Videos Shared by Page,Live Videos - 31-60 Seconds - Owned Video Views,Live Videos - 31-60 Seconds - Owned Video Views from Page Posts,Live Videos - 31-60 Seconds - Owned Facebook Videos,Live Videos - 31-60 Seconds - Videos Shared By Page (not included in Owned Videos),Live Videos - 31-60 Seconds - Video Views on Videos Shared by Page,Live Videos - 1-2 Minutes - Owned Video Views,Live Videos - 1-2 Minutes - Owned Video Views from Page Posts,Live Videos - 1-2 Minutes - Owned Facebook Videos,Live Videos - 1-2 Minutes - Videos Shared By Page (not included in Owned Videos),Live Videos - 1-2 Minutes - Video Views on Videos Shared by Page,Live Videos - 2-3 Minutes - Owned Video Views,Live Videos - 2-3 Minutes - Owned Video Views from Page Posts,Live Videos - 2-3 Minutes - Owned Facebook Videos,Live Videos - 2-3 Minutes - Videos Shared By Page (not included in Owned Videos),Live Videos - 2-3 Minutes - Video Views on Videos Shared by Page,Live Videos - 3+ Minutes - Owned Video Views,Live Videos - 3+ Minutes - Owned Video Views from Page Posts,Live Videos - 3+ Minutes - Owned Facebook Videos,Live Videos - 3+ Minutes - Videos Shared By Page (not included in Owned Videos),Live Videos - 3+ Minutes - Video Views on Videos Shared by Page,Other Video Posts,Other Video Interactions,Other Video Interaction Rate,YouTube Posts,YouTube Interactions,YouTube Interaction Rate
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-04-15 00:00:00,Yes,421392,0.06%,4,3881,-81.65%,0.23%,970.25,260,342,3279,2710,9,25,4,48,483,4,3881,0.23018946728936476%,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-04-16 00:00:00,Yes,421783,0.09%,8,42573,996.96%,1.26%,"5,321.62",5694,4466,32413,21377,332,4089,129,675,5810,7,32458,1.0991433983825805%,0,0,NA,0,0,NA,1,10115,2.3981526045383528%,0,0,NA,1,339993,56931,56931,0,283062,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339993,56931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-04-17 00:00:00,Yes,421971,0.04%,5,14013,-67.08%,0.66%,"2,802.6",1244,1695,11074,9169,62,170,57,24,1592,4,13436,0.796026267207936%,0,0,NA,0,0,NA,1,577,0.13673925459332514%,0,0,NA,1,4717,4472,4472,0,245,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4717,4472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-04-18 00:00:00,Yes,422012,0.01%,4,12520,-10.65%,0.74%,"3,130",708,1363,10449,8181,31,255,9,6,1963,3,11449,0.9042396898666389%,0,0,NA,0,0,NA,1,1071,0.25378425258049536%,0,0,NA,0,0,0,0,0,0,1,14902,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-04-19 00:00:00,Yes,422051,0.01%,7,16102,28.61%,0.54%,"2,300.29",1148,2032,12922,9680,94,405,15,274,2454,4,5640,0.3340828478074924%,0,0,NA,0,0,NA,3,10462,0.8262034683012242%,0,0,NA,1,337910,329347,329347,0,8563,2,22825,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22825,337910,329347,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-04-20 00:00:00,Yes,422132,0.02%,6,15122,-6.09%,0.6%,"2,520.33",1104,1646,12372,8977,54,393,40,9,2899,5,4304,0.20372774392843945%,0,0,NA,0,0,NA,1,10818,2.5627055044393696%,0,0,NA,1,181091,150624,150624,0,30467,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181091,150624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-04-21 00:00:00,Yes,422198,0.02%,5,22514,48.88%,1.07%,"4,502.8",2329,822,19363,13010,417,544,42,12,5338,4,21696,1.2847052804608265%,0,0,NA,0,0,NA,1,818,0.19374795711964526%,0,0,NA,0,0,0,0,0,0,1,13345,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-04-22 00:00:00,Yes,422216,0%,5,10814,-51.97%,0.51%,"2,162.8",1109,1075,8630,6070,22,221,22,4,2288,3,1966,0.15513386513064403%,0,0,NA,0,0,NA,1,341,0.08076434810618262%,1,8507,2.014845481933418%,1,121827,85379,0,85379,36448,1,6382,00:04:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121827,85379,1,0,0,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-04-23 00:00:00,Yes,422277,0.01%,6,9385,-13.21%,0.37%,"1,564.17",861,880,7644,4046,32,139,40,2862,524,3,3445,0.2718594666534052%,1,3382,0.800896094269875%,0,0,NA,2,2558,0.3028817577088025%,0,0,NA,1,88002,86687,86687,0,1315,1,4218,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88002,86687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4218,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-04-24 00:00:00,Yes,422357,0.02%,6,21638,130.56%,0.85%,"3,606.33",2210,2766,16662,12055,72,645,35,14,3841,4,10300,0.6096738067558961%,0,0,NA,0,0,NA,1,4424,1.0474551149856637%,1,6914,1.637003766955443%,2,152851,110616,73084,37532,42235,0,0,00:03:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78204,73084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74647,37532,1,0,0,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-04-25 00:00:00,Yes,422405,0.01%,7,24959,15.35%,0.84%,"3,565.57",2620,1216,21123,15349,101,428,61,1063,4121,6,24431,0.9637670008640997%,0,0,NA,0,0,NA,1,528,0.12499852037736296%,0,0,NA,0,0,0,0,0,0,1,4638,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4638,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-04-26 00:00:00,Yes,422402,-0%,3,4612,-81.52%,0.36%,"1,537.33",512,567,3533,2675,20,44,109,280,403,3,4612,0.3638713831847387%,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-04-27 00:00:00,Yes,422385,-0%,6,8539,85.15%,0.34%,"1,423.17",1043,1148,6348,4972,39,172,134,112,907,4,5101,0.30185731027380236%,0,0,NA,0,0,NA,2,3438,0.4069746794985617%,0,0,NA,1,39697,29243,29243,0,10454,1,8571,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39697,29243,1,0,0,0,0,0,0,0,0,0,0,1,8571,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-04-28 00:00:00,Yes,422405,0%,6,8496,-0.5%,0.34%,"1,416",655,815,7026,5314,11,45,23,333,1273,4,4525,0.2677525123992377%,0,0,NA,0,0,NA,2,3971,0.4699281495247452%,0,0,NA,2,43458,36579,36579,0,6879,0,0,N/A,0,0,0,0,0,0,0,0,0,0,43458,36579,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-04-29 00:00:00,Yes,422387,-0%,4,7185,-15.43%,0.43%,"1,796.25",929,558,5698,3667,64,513,13,2,1387,3,1797,0.14181307663351383%,0,0,NA,0,0,NA,0,0,NA,1,5388,1.275607440569904%,1,107213,84324,0,84324,22889,0,0,00:06:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107213,84324,1,0,0,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-04-30 00:00:00,Yes,422456,0.02%,9,30008,317.65%,0.79%,"3,334.22",2931,2286,24791,15155,233,3387,81,30,5182,4,8871,0.5247883803283656%,0,0,NA,0,0,NA,3,16313,1.286997935879713%,2,4824,0.5709470335372204%,5,445875,416251,365893,50358,29624,0,0,00:08:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384596,365893,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22691,21094,1,0,0,0,0,0,0,0,38588,29264,1,0,0,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-05-01 00:00:00,Yes,422536,0.02%,7,8059,-73.14%,0.27%,"1,151.29",565,688,6806,5087,22,137,23,225,793,6,7420,0.29251945396368595%,0,0,NA,0,0,NA,1,639,0.15122971770452695%,0,0,NA,1,4967,4540,4540,0,427,0,0,N/A,0,0,0,0,0,0,0,0,0,0,4967,4540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-05-02 00:00:00,Yes,422745,0.05%,5,17349,115.27%,0.82%,"3,469.8",1462,1488,14399,8996,18,132,200,498,3338,4,15067,0.8908443624407147%,0,0,NA,0,0,NA,1,2282,0.5398053199919572%,0,0,NA,0,0,0,0,0,0,1,25842,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25842,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-05-03 00:00:00,Yes,423935,0.28%,6,64358,270.96%,2.53%,"10,726.33",25184,5874,33300,16615,2801,6173,154,98,6181,3,12769,1.0039274888839091%,0,0,NA,0,0,NA,2,5832,0.6878412964251595%,1,45757,10.793399931593287%,2,489860,192566,33238,159328,297294,1,7031,00:36:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51358,33238,1,0,0,0,0,0,1,7031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438502,159328,1,0,0,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-05-04 00:00:00,Yes,424709,0.18%,4,16548,-74.29%,0.97%,"4,137",1812,1228,13508,9163,124,1164,39,78,2407,3,15859,1.2446169023966998%,0,0,NA,0,0,NA,1,689,0.1622287260218173%,0,0,NA,0,0,0,0,0,0,1,6088,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6088,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-05-05 00:00:00,Yes,424824,0.03%,6,7830,-52.68%,0.31%,"1,305",683,717,6430,4783,27,116,43,212,959,4,6193,0.36438619287045926%,0,0,NA,0,0,NA,2,1637,0.19255032672353728%,0,0,NA,1,14205,13282,13282,0,923,1,9376,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14205,13282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9376,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-05-06 00:00:00,Yes,424835,0%,5,8036,2.63%,0.38%,"1,607.2",522,557,6957,5374,12,52,29,358,783,4,7022,0.41310155707509977%,0,0,NA,0,0,NA,1,1014,0.23868089964339095%,0,0,NA,0,0,0,0,0,0,1,23690,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23690,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-05-07 00:00:00,Yes,424859,0.01%,6,6969,-13.28%,0.27%,"1,161.5",763,700,5506,4032,49,119,105,332,679,5,6723,0.31634024464587074%,0,0,NA,0,0,NA,1,246,0.05790156263607456%,0,0,NA,0,0,0,0,0,0,1,2553,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-05-08 00:00:00,Yes,424862,0%,5,10624,52.45%,0.5%,"2,124.8",935,1265,8424,5893,30,216,51,732,1167,3,4737,0.37165008873469507%,0,0,NA,0,0,NA,2,5887,0.6926955105422467%,0,0,NA,2,103436,92765,92765,0,10671,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16018,14353,1,0,0,87418,78412,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-05-09 00:00:00,Yes,424881,0%,4,15456,45.48%,0.91%,"3,864",1432,599,13425,9297,17,132,5,7,3376,4,15456,0.9094311112993991%,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-05-10 00:00:00,Yes,424941,0.01%,5,23765,53.76%,1.12%,"4,753",3075,2027,18663,12898,984,1444,363,63,2581,5,23765,1.1185082164347522%,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
Luis Fernando Camacho,LFCamachoVaca,1239026999516818,//www.facebook.com/1239026999516818,2020-05-11 00:00:00,Yes,425082,0.03%,5,27504,15.73%,1.29%,"5,500.8",5474,3963,18067,9140,3087,1816,1090,288,2426,4,20806,1.2235286368277178%,1,6698,1.5756959833632098%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,NA,0,0,NA
